show,showLen,showStops,showSegues,showEncore,showBereakout,showSets,showSetsAcustic,showSetsElectric,set1Len,set1Stops,set1Segues,set1Breakouts,set2Len,set3Stops,set2Segues,set2Breakouts,set3Len,set3Stops,set3Segues,set3Breakouts,showType,linup,guests
451,5,4,1,0,19,1,0,0,5,4,1,19,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
452,10,2,8,0,25,1,0,0,10,2,8,25,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
453,5,2,3,0,54,1,0,0,5,2,3,54,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
1344,24,9,15,2,68,2,0,0,9,4,5,21,15,5,10,47,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
455,8,4,4,0,126,1,0,0,8,4,4,126,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
1346,21,11,10,1,144,2,0,0,10,7,3,30,11,4,7,114,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1347,24,10,14,1,152,2,0,0,11,8,3,109,13,2,11,43,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1082,22,16,6,1,42,2,0,0,11,9,2,21,11,7,4,21,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill  Mickey,,
517,24,7,17,1,54,2,0,0,11,2,9,20,13,5,8,34,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
1502,21,7,14,1,94,2,0,0,11,5,6,48,10,2,8,46,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1503,21,7,14,1,137,2,0,0,9,5,4,41,12,2,10,96,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
654,12,8,4,0,184,1,0,0,12,8,4,184,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
655,18,12,6,0,116,1,0,0,18,12,6,116,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
652,11,6,5,0,144,1,0,0,11,6,5,144,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
653,21,15,6,1,1127,1,0,0,21,15,6,1127,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
650,14,11,3,0,71,1,0,0,14,11,3,71,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey, Unknown (Vocals  Harmonica),
651,3,1,2,0,13,1,0,0,3,1,2,13,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey, Lynn Harbold,
1508,23,12,11,2,127,2,0,0,9,6,3,47,14,6,8,80,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1509,14,9,5,0,1484,2,0,0,10,6,4,36,4,3,1,1448,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,Airto Moreira  John Cipollina (guitar) Airto Moreira  Flora Purim (vocals)  Boz Skaggs (guitar  vocals)   Airto Moreira  John Cipollina (guitar)  Boz Skaggs (guitar vocals) Airto Moreira,
658,14,7,7,0,66,1,0,0,14,7,7,66,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
516,18,8,10,0,45,2,0,0,10,6,4,13,8,2,6,32,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
1992,21,9,12,1,103,2,0,0,8,6,2,58,13,3,10,45,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
948,30,23,7,1,339,2,0,0,15,14,1,299,15,9,6,40,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
949,30,25,5,0,105,2,0,0,17,16,1,24,13,9,4,81,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
946,26,23,3,0,47,2,0,0,14,14,0,22,12,9,3,25,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
947,25,20,5,0,49,2,0,0,14,13,1,26,11,7,4,23,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
945,20,16,4,1,182,2,0,0,9,9,0,28,11,7,4,154,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
54,4,2,2,0,2,1,0,0,4,2,2,2,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
1081,23,13,10,0,140,2,0,0,11,9,2,87,12,4,8,53,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill  Mickey,,
320,8,6,2,0,202,1,0,0,8,6,2,202,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
321,1,1,0,0,5,1,0,0,1,1,0,5,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
327,13,5,8,0,94,2,0,0,4,1,3,39,9,4,5,55,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
325,6,1,5,0,53,1,0,0,6,1,5,53,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
328,11,5,6,0,21,2,0,0,3,2,1,12,8,3,5,9,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
2330,18,10,8,1,82,2,0,0,7,6,1,31,11,4,7,51,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2331,17,11,6,1,102,2,0,0,7,6,1,36,10,5,5,66,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2332,19,10,9,1,116,2,0,0,8,6,2,58,11,4,7,58,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2333,19,10,9,1,243,2,0,0,8,7,1,134,11,3,8,109,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2334,17,11,6,1,297,2,0,0,6,6,0,231,11,5,6,66,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2335,18,12,6,1,147,2,0,0,8,7,1,105,10,5,5,42,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2336,19,12,7,1,130,2,0,0,9,7,2,60,10,5,5,70,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,Bruce Hornsby (accordion),
2337,17,12,5,1,127,2,0,0,8,8,0,55,9,4,5,72,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2338,21,13,8,1,207,2,0,0,9,9,0,82,12,4,8,125,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2339,18,10,8,1,102,2,0,0,8,8,0,43,10,2,8,59,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
1341,23,9,14,1,71,2,0,0,11,5,6,37,12,4,8,34,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1518,22,10,12,1,111,2,0,0,11,7,4,51,11,3,8,60,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2248,20,13,7,1,101,2,0,0,9,8,1,51,11,5,6,50,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2249,19,12,7,1,179,2,0,0,7,7,0,59,12,5,7,120,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2244,18,9,9,1,103,2,0,0,7,7,0,42,11,2,9,61,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey, Carlos Santana (guitar),
2245,19,11,8,1,62,2,0,0,8,7,1,22,11,4,7,40,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2246,18,9,9,1,138,2,0,0,8,7,1,57,10,2,8,81,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2247,18,11,7,1,106,2,0,0,7,7,0,65,11,4,7,41,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey, Ornette Coleman (sax) Ornette Coleman (sax)  Graham Wiggins (didgeridoo),
2240,18,12,6,1,145,2,0,0,7,7,0,68,11,5,6,77,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2241,20,11,9,2,123,2,0,0,6,6,0,58,14,5,9,65,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2242,17,9,8,1,70,2,0,0,6,5,1,18,11,4,7,52,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2243,19,10,9,1,109,2,0,0,7,6,1,41,12,4,8,68,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
995,25,19,6,1,38,2,0,0,12,11,1,16,13,8,5,22,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
994,26,18,8,0,69,2,0,0,16,15,1,51,10,3,7,18,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
997,27,16,11,1,60,2,0,0,15,13,2,26,12,3,9,34,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
996,32,22,10,1,152,2,0,0,17,15,2,37,15,7,8,115,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
991,28,21,7,1,317,2,0,0,12,11,1,17,16,10,6,300,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
990,25,16,9,0,48,2,0,0,16,13,3,27,9,3,6,21,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
993,26,17,9,3,87,2,0,0,16,11,5,31,10,6,4,56,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
992,26,18,8,1,50,2,0,0,14,12,2,29,12,6,6,21,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
999,24,18,6,1,40,2,0,0,14,13,1,22,10,5,5,18,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
998,30,21,9,1,104,2,0,0,17,14,3,31,13,7,6,73,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
127,11,10,1,0,252,2,0,0,8,8,0,180,3,2,1,72,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
520,8,3,5,1,308,1,0,0,8,3,5,308,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
1295,21,10,11,1,58,2,0,0,9,6,3,27,12,4,8,31,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2068,19,12,7,1,90,2,0,0,9,8,1,51,10,4,6,39,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Bruce Hornsby (accordion),
2069,20,12,8,1,132,2,0,0,9,9,0,56,11,3,8,76,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2060,20,10,10,1,154,2,0,0,9,7,2,82,11,3,8,72,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2061,20,8,12,1,160,2,0,0,9,6,3,97,11,2,9,63,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2062,20,11,9,1,99,2,0,0,7,6,1,42,13,5,8,57,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2063,21,11,10,1,175,2,0,0,9,8,1,132,12,3,9,43,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2064,21,13,8,1,106,2,0,0,9,7,2,49,12,6,6,57,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2065,20,14,6,1,87,2,0,0,8,8,0,46,12,6,6,41,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2066,22,11,11,1,113,2,0,0,9,8,1,61,13,3,10,52,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2067,22,9,13,1,146,2,0,0,9,7,2,80,13,2,11,66,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
521,4,4,0,0,77,1,0,0,4,4,0,77,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
1748,22,10,12,1,120,2,0,0,8,6,2,66,14,4,10,54,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Baba Olatunji (percussion),
1749,19,7,12,1,112,2,0,0,8,5,3,58,11,2,9,54,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1397,20,11,9,1,113,2,0,0,9,7,2,71,11,4,7,42,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1645,19,10,9,1,144,2,0,0,7,7,0,53,12,3,9,91,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1644,20,9,11,1,252,2,0,0,7,6,1,158,13,3,10,94,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1647,22,8,14,1,143,2,0,0,10,6,4,91,12,2,10,52,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1646,21,8,13,1,97,2,0,0,9,6,3,50,12,2,10,47,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1641,21,9,12,3,999,2,0,0,8,4,4,27,13,5,8,972,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, The Band,
1640,17,7,10,1,75,2,0,0,7,5,2,46,10,2,8,29,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1643,21,11,10,2,342,2,0,0,9,8,1,242,12,3,9,100,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1642,21,10,11,1,119,2,0,0,9,7,2,64,12,3,9,55,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1649,19,8,11,1,75,2,0,0,9,6,3,41,10,2,8,34,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1648,19,11,8,1,95,2,0,0,8,7,1,54,11,4,7,41,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1742,19,9,10,1,77,2,0,0,7,5,2,30,12,4,8,47,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1743,21,10,11,1,108,2,0,0,9,7,2,38,12,3,9,70,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
579,5,2,3,0,360,1,0,0,5,2,3,360,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
573,5,1,4,0,30,1,0,0,5,1,4,30,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
571,10,8,2,0,702,1,0,0,10,8,2,702,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
570,9,4,5,0,14,1,0,0,9,4,5,14,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
577,7,1,6,0,196,1,0,0,7,1,6,196,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
575,10,9,1,0,375,1,0,0,10,9,1,375,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
574,2,2,0,0,7,1,0,0,2,2,0,7,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
601,30,18,12,0,75,2,0,0,14,9,5,25,16,9,7,50,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
600,18,11,7,0,37,2,0,0,13,10,3,30,5,1,4,7,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey, Stephen Stills (vocals) Stephen Stills (guitar),
1421,24,10,14,1,286,2,0,0,11,6,5,62,13,4,9,224,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1420,20,9,11,1,83,2,0,0,9,6,3,37,11,3,8,46,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1423,25,11,14,1,586,2,0,0,11,7,4,66,14,4,10,520,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1422,21,11,10,1,101,2,0,0,10,8,2,60,11,3,8,41,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1425,19,9,10,1,78,2,0,0,9,6,3,37,10,3,7,41,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Ken Kesey (harmonica),
1424,4,4,0,0,16,1,0,0,4,4,0,16,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1427,24,11,13,1,202,2,0,0,11,7,4,129,13,4,9,73,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1426,23,8,15,1,112,2,0,0,11,5,6,60,12,3,9,52,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1429,20,8,12,1,111,2,0,0,9,5,4,45,11,3,8,66,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1428,22,11,11,1,70,2,0,0,11,7,4,40,11,4,7,30,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
602,26,17,9,0,107,2,0,0,9,8,1,10,17,9,8,97,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
939,27,23,4,1,57,2,0,0,14,14,0,31,13,9,4,26,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
731,17,10,7,1,36,1,0,0,17,10,7,36,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
730,6,6,0,1,75,1,0,0,6,6,0,75,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
2405,17,11,6,1,126,2,0,0,7,7,0,64,10,4,6,62,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey, Branford Marsalis (saxophone),
735,15,10,5,0,153,1,0,0,15,10,5,153,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
734,11,7,4,0,32,1,0,0,11,7,4,32,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
737,19,9,10,0,86,1,0,0,19,9,10,86,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
736,13,10,3,0,120,1,0,0,13,10,3,120,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
739,32,17,15,0,285,3,0,0,9,8,1,123,14,8,6,82,9,1,8,80,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
738,13,4,9,0,35,1,0,0,13,4,9,35,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
2151,19,8,11,1,488,2,0,0,9,5,4,64,10,3,7,424,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bruce  Bill  Mickey,,
1359,22,13,9,1,76,2,0,0,10,9,1,35,12,4,8,41,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1358,22,10,12,1,73,2,0,0,10,6,4,42,12,4,8,31,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
469,10,3,7,0,45,1,0,0,10,3,7,45,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
2152,18,11,7,1,179,2,0,0,7,7,0,47,11,4,7,132,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bruce  Bill  Mickey,,
465,13,3,10,0,75,2,0,0,4,1,3,11,9,2,7,64,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
464,11,5,6,0,32,2,0,0,8,3,5,25,3,2,1,7,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
1351,21,14,7,1,87,2,0,0,10,9,1,50,11,5,6,37,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
466,10,2,8,0,174,2,0,0,6,1,5,170,4,1,3,4,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
461,3,3,0,0,8,1,0,0,3,3,0,8,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
460,10,3,7,0,57,1,0,0,10,3,7,57,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
1355,22,14,8,1,88,2,0,0,10,9,1,40,12,5,7,48,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1354,24,10,14,1,85,2,0,0,12,7,5,37,12,3,9,48,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1273,19,11,8,1,52,2,0,0,10,8,2,23,9,3,6,29,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
937,28,25,3,1,82,2,0,0,13,13,0,65,15,12,3,17,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
936,27,23,4,2,38,2,0,0,13,13,0,16,14,10,4,22,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill, David Crosby,
1519,20,10,10,1,307,2,0,0,10,8,2,269,10,2,8,38,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
935,25,22,3,1,55,2,0,0,16,15,1,27,9,7,2,28,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
1515,20,9,11,1,94,2,0,0,8,6,2,44,12,3,9,50,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1514,22,10,12,1,106,2,0,0,10,6,4,58,12,4,8,48,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1517,21,8,13,1,85,2,0,0,8,6,2,30,13,2,11,55,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
934,24,19,5,1,72,2,0,0,13,13,0,26,11,6,5,46,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
1274,21,13,8,2,71,2,0,0,9,8,1,34,12,5,7,37,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1510,21,7,14,1,70,2,0,0,9,5,4,19,12,2,10,51,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1513,19,8,11,1,83,2,0,0,10,6,4,51,9,2,7,32,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1512,20,8,12,1,89,2,0,0,9,5,4,57,11,3,8,32,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
281,6,3,3,0,27,1,0,0,6,3,3,27,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
1275,21,14,7,0,108,2,0,0,12,10,2,72,9,4,5,36,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1004,21,18,3,0,52,2,0,0,13,12,1,30,8,6,2,22,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Bill,,
357,1,1,0,0,9,1,0,0,1,1,0,9,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
354,1,1,0,0,115,1,0,0,1,1,0,115,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
358,5,1,4,0,80,1,0,0,5,1,4,80,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
2323,21,11,10,1,99,2,0,0,8,7,1,42,13,4,9,57,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2322,20,12,8,1,164,2,0,0,8,8,0,86,12,4,8,78,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2321,19,12,7,1,124,2,0,0,8,8,0,69,11,4,7,55,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2320,20,11,9,1,141,2,0,0,8,8,0,66,12,3,9,75,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2327,18,11,7,1,103,2,0,0,7,7,0,54,11,4,7,49,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2326,18,10,8,1,160,2,0,0,7,6,1,93,11,4,7,67,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2325,18,11,7,1,188,2,0,0,8,7,1,130,10,4,6,58,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
1446,20,9,11,1,70,2,0,0,8,6,2,33,12,3,9,37,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Ken Kesey  Zane Kesey  Ken Babbs and The Thunder Machine,
2329,20,13,7,1,131,2,0,0,9,8,1,73,11,5,6,58,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2328,19,10,9,1,134,2,0,0,8,6,2,80,11,4,7,54,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
1445,21,10,11,1,70,2,0,0,9,6,3,37,12,4,8,33,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
289,1,1,0,0,22,1,0,0,1,1,0,22,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
1444,25,9,16,1,524,2,0,0,11,5,6,52,14,4,10,472,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1793,24,14,10,1,102,2,0,0,10,8,2,46,14,6,8,56,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Hamza El Din  Jose Lorenzo Neville Brothers,
280,2,2,0,0,20,1,0,0,2,2,0,20,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
285,6,2,4,0,14,1,0,0,6,2,4,14,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
284,9,7,2,0,95,1,0,0,9,7,2,95,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
287,12,7,5,0,118,1,0,0,12,7,5,118,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
1114,23,18,5,1,59,2,0,0,13,12,1,35,10,6,4,24,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill  Mickey,,
